x y z value
-0.7 -1.3 0.4 0.965207
-0.7 -1.3 0.5 0.947164
-0.7 -1.3 0.6 0.926427
-0.7 -1.3 0.7 0.903592
-0.7 -1.3 0.8 0.879232
-0.7 -1.3 0.9 0.853872
-0.7 -1.3 1 0.82797
-0.7 -1.3 1.1 0.801915
-0.7 -1.3 1.2 0.776022
-0.7 -1.3 1.3 0.750538
-0.7 -1.3 1.4 0.725651
-0.7 -1.3 1.5 0.701498
-0.7 -1.3 1.6 0.678171
-0.7 -1.3 1.7 0.655729
-0.7 -1.3 1.8 0.634203
-0.7 -1.3 1.9 0.613605
-0.7 -1.2 -2 -0.570494
-0.7 -1.2 -1.9 -0.590233
-0.7 -1.2 -1.8 -0.610989
-0.7 -1.2 -1.7 -0.632783
-0.7 -1.2 -1.6 -0.655625
-0.7 -1.2 -1.5 -0.679502
-0.7 -1.2 -1.4 -0.704375
-0.7 -1.2 -1.3 -0.730171
-0.7 -1.2 -1.2 -0.75677
-0.7 -1.2 -1.1 -0.783996
-0.7 -1.2 -1 -0.811605
-0.7 -1.2 -0.9 -0.839273
-0.7 -1.2 -0.8 -0.866587
-0.7 -1.2 -0.7 -0.89304
-0.7 -1.2 -0.6 -0.918039
-0.7 -1.2 -0.5 -0.940915
-0.7 -1.2 -0.4 -0.96096
-0.7 -1.2 -0.3 -0.977469
-0.7 -1.2 -0.2 -0.989796
-0.7 -1.2 -0.1 -0.997419
-0.7 -1.2 1.77636e-15 1
-0.7 -1.2 0.1 0.997419
-0.7 -1.2 0.2 0.989796
-0.7 -1.2 0.3 0.977469
-0.7 -1.2 0.4 0.96096
-0.7 -1.2 0.5 0.940915
-0.7 -1.2 0.6 0.918039
-0.7 -1.2 0.7 0.89304
-0.7 -1.2 0.8 0.866587
-0.7 -1.2 0.9 0.839273
-0.7 -1.2 1 0.811605
-0.7 -1.2 1.1 0.783996
-0.7 -1.2 1.2 0.75677
-0.7 -1.2 1.3 0.730171
-0.7 -1.2 1.4 0.704375
-0.7 -1.2 1.5 0.679502
-0.7 -1.2 1.6 0.655625
-0.7 -1.2 1.7 0.632783
-0.7 -1.2 1.8 0.610989
-0.7 -1.2 1.9 0.590233
-0.7 -1.1 -2 -0.546119
-0.7 -1.1 -1.9 -0.565819
-0.7 -1.1 -1.8 -0.586626
-0.7 -1.1 -1.7 -0.608581
-0.7 -1.1 -1.6 -0.631713
-0.7 -1.1 -1.5 -0.656033
-0.7 -1.1 -1.4 -0.681528
-0.7 -1.1 -1.3 -0.708149
-0.7 -1.1 -1.2 -0.7358
-0.7 -1.1 -1.1 -0.764325
-0.7 -1.1 -1 -0.793492
-0.7 -1.1 -0.9 -0.822977
-0.7 -1.1 -0.8 -0.852347
-0.7 -1.1 -0.7 -0.881054
-0.7 -1.1 -0.6 -0.908429
-0.7 -1.1 -0.5 -0.9337
-0.7 -1.1 -0.4 -0.956022
-0.7 -1.1 -0.3 -0.974536
-0.7 -1.1 -0.2 -0.988439
-0.7 -1.1 -0.1 -0.997072
-0.7 -1.1 1.77636e-15 1
-0.7 -1.1 0.1 0.997072
-0.7 -1.1 0.2 0.988439
-0.7 -1.1 0.3 0.974536
-0.7 -1.1 0.4 0.956022
-0.7 -1.1 0.5 0.9337
-0.7 -1.1 0.6 0.908429
-0.7 -1.1 0.7 0.881054
-0.7 -1.1 0.8 0.852347
-0.7 -1.1 0.9 0.822977
-0.7 -1.1 1 0.793492
-0.7 -1.1 1.1 0.764325
-0.7 -1.1 1.2 0.7358
-0.7 -1.1 1.3 0.708149
-0.7 -1.1 1.4 0.681528
-0.7 -1.1 1.5 0.656033
-0.7 -1.1 1.6 0.631713
-0.7 -1.1 1.7 0.608581
-0.7 -1.1 1.8 0.586626
-0.7 -1.1 1.9 0.565819
-0.7 -1 -2 -0.520963
-0.7 -1 -1.9 -0.540515
-0.7 -1 -1.8 -0.561258
-0.7 -1 -1.7 -0.583252
-0.7 -1 -1.6 -0.606549
-0.7 -1 -1.5 -0.631186
-0.7 -1 -1.4 -0.657179
-0.7 -1 -1.3 -0.68451
-0.7 -1 -1.2 -0.713115
-0.7 -1 -1.1 -0.742867
-0.7 -1 -1 -0.773559
-0.7 -1 -0.9 -0.804876
-0.7 -1 -0.8 -0.836379
-0.7 -1 -0.7 -0.867482
-0.7 -1 -0.6 -0.897444
-0.7 -1 -0.5 -0.925377
-0.7 -1 -0.4 -0.950279
-0.7 -1 -0.3 -0.971101
-0.7 -1 -0.2 -0.986842
-0.7 -1 -0.1 -0.996661
-0.7 -1 1.77636e-15 1
-0.7 -1 0.1 0.996661
-0.7 -1 0.2 0.986842
-0.7 -1 0.3 0.971101
-0.7 -1 0.4 0.950279
-0.7 -1 0.5 0.925377
-0.7 -1 0.6 0.897444
-0.7 -1 0.7 0.867482
-0.7 -1 0.8 0.836379
-0.7 -1 0.9 0.804876
-0.7 -1 1 0.773559
-0.7 -1 1.1 0.742867
-0.7 -1 1.2 0.713115
-0.7 -1 1.3 0.68451
-0.7 -1 1.4 0.657179
-0.7 -1 1.5 0.631186
-0.7 -1 1.6 0.606549
-0.7 -1 1.7 0.583252
-0.7 -1 1.8 0.561258
-0.7 -1 1.9 0.540515
-0.7 -0.9 -2 -0.495261
-0.7 -0.9 -1.9 -0.514554
-0.7 -0.9 -1.8 -0.535111
-0.7 -0.9 -1.7 -0.557012
-0.7 -0.9 -1.6 -0.580334
-0.7 -0.9 -1.5 -0.605142
-0.7 -0.9 -1.4 -0.631485
-0.7 -0.9 -1.3 -0.65938
-0.7 -0.9 -1.2 -0.688805
-0.7 -0.9 -1.1 -0.719672
-0.7 -0.9 -1 -0.751809
-0.7 -0.9 -0.9 -0.784929
-0.7 -0.9 -0.8 -0.818598
-0.7 -0.9 -0.7 -0.852207
-0.7 -0.9 -0.6 -0.884948
-0.7 -0.9 -0.5 -0.915811
-0.7 -0.9 -0.4 -0.943616
-0.7 -0.9 -0.3 -0.967084
-0.7 -0.9 -0.2 -0.984962
-0.7 -0.9 -0.1 -0.996176
-0.7 -0.9 1.77636e-15 1
-0.7 -0.9 0.1 0.996176
-0.7 -0.9 0.2 0.984962
-0.7 -0.9 0.3 0.967084
-0.7 -0.9 0.4 0.943616
-0.7 -0.9 0.5 0.915811
-0.7 -0.9 0.6 0.884948
-0.7 -0.9 0.7 0.852207
-0.7 -0.9 0.8 0.818598
-0.7 -0.9 0.9 0.784929
-0.7 -0.9 1 0.751809
-0.7 -0.9 1.1 0.719672
-0.7 -0.9 1.2 0.688805
-0.7 -0.9 1.3 0.65938
-0.7 -0.9 1.4 0.631485
-0.7 -0.9 1.5 0.605142
-0.7 -0.9 1.6 0.580334
-0.7 -0.9 1.7 0.557012
-0.7 -0.9 1.8 0.535111
-0.7 -0.9 1.9 0.514554
-0.7 -0.8 -2 -0.469332
-0.7 -0.8 -1.9 -0.488259
-0.7 -0.8 -1.8 -0.508509
-0.7 -0.8 -1.7 -0.530183
-0.7 -0.8 -1.6 -0.553383
-0.7 -0.8 -1.5 -0.578204
-0.7 -0.8 -1.4 -0.604728
-0.7 -0.8 -1.3 -0.633016
-0.7 -0.8 -1.2 -0.66309
-0.7 -0.8 -1.1 -0.694914
-0.7 -0.8 -1 -0.728366
-0.7 -0.8 -0.9 -0.7632
-0.7 -0.8 -0.8 -0.799011
-0.7 -0.8 -0.7 -0.835183
-0.7 -0.8 -0.6 -0.870855
-0.7 -0.8 -0.5 -0.904898
-0.7 -0.8 -0.4 -0.935932
-0.7 -0.8 -0.3 -0.962408
-0.7 -0.8 -0.2 -0.982757
-0.7 -0.8 -0.1 -0.995604
-0.7 -0.8 1.77636e-15 1
-0.7 -0.8 0.1 0.995604
-0.7 -0.8 0.2 0.982757
-0.7 -0.8 0.3 0.962408
-0.7 -0.8 0.4 0.935932
-0.7 -0.8 0.5 0.904898
-0.7 -0.8 0.6 0.870855
-0.7 -0.8 0.7 0.835183
-0.7 -0.8 0.8 0.799011
-0.7 -0.8 0.9 0.7632
-0.7 -0.8 1 0.728366
-0.7 -0.8 1.1 0.694914
-0.7 -0.8 1.2 0.66309
-0.7 -0.8 1.3 0.633016
-0.7 -0.8 1.4 0.604728
-0.7 -0.8 1.5 0.578204
-0.7 -0.8 1.6 0.553383
-0.7 -0.8 1.7 0.530183
-0.7 -0.8 1.8 0.508509
-0.7 -0.8 1.9 0.488259
-0.7 -0.7 -2 -0.443607
-0.7 -0.7 -1.9 -0.462069
-0.7 -0.7 -1.8 -0.4819
-0.7 -0.7 -1.7 -0.50322
-0.7 -0.7 -1.6 -0.526152
-0.7 -0.7 -1.5 -0.550823
-0.7 -0.7 -1.4 -0.57735
-0.7 -0.7 -1.3 -0.605839
-0.7 -0.7 -1.2 -0.636364
-0.7 -0.7 -1.1 -0.668946
-0.7 -0.7 -1 -0.703526
-0.7 -0.7 -0.9 -0.739923
-0.7 -0.7 -0.8 -0.777778
-0.7 -0.7 -0.7 -0.816497
-0.7 -0.7 -0.6 -0.855186
-0.7 -0.7 -0.5 -0.892607
-0.7 -0.7 -0.4 -0.927173
-0.7 -0.7 -0.3 -0.95702
-0.7 -0.7 -0.2 -0.980196
-0.7 -0.7 -0.1 -0.994937
-0.7 -0.7 1.77636e-15 1
-0.7 -0.7 0.1 0.994937
-0.7 -0.7 0.2 0.980196
-0.7 -0.7 0.3 0.95702
-0.7 -0.7 0.4 0.927173
-0.7 -0.7 0.5 0.892607
-0.7 -0.7 0.6 0.855186
-0.7 -0.7 0.7 0.816497
-0.7 -0.7 0.8 0.777778
-0.7 -0.7 0.9 0.739923
-0.7 -0.7 1 0.703526
-0.7 -0.7 1.1 0.668946
-0.7 -0.7 1.2 0.636364
-0.7 -0.7 1.3 0.605839
-0.7 -0.7 1.4 0.57735
-0.7 -0.7 1.5 0.550823
-0.7 -0.7 1.6 0.526152
-0.7 -0.7 1.7 0.50322
-0.7 -0.7 1.8 0.4819
-0.7 -0.7 1.9 0.462069
-0.7 -0.6 -2 -0.418638
-0.7 -0.6 -1.9 -0.436558
-0.7 -0.6 -1.8 -0.455877
-0.7 -0.6 -1.7 -0.476731
-0.7 -0.6 -1.6 -0.499266
-0.7 -0.6 -1.5 -0.523635
-0.7 -0.6 -1.4 -0.549992
-0.7 -0.6 -1.3 -0.578486
-0.7 -0.6 -1.2 -0.609245
-0.7 -0.6 -1.1 -0.642356
-0.7 -0.6 -1 -0.677834
-0.7 -0.6 -0.9 -0.715575
-0.7 -0.6 -0.8 -0.755295
-0.7 -0.6 -0.7 -0.796447
-0.7 -0.6 -0.6 -0.83814
-0.7 -0.6 -0.5 -0.879049
-0.7 -0.6 -0.4 -0.917379
-0.7 -0.6 -0.3 -0.950923
-0.7 -0.6 -0.2 -0.97727
-0.7 -0.6 -0.1 -0.994169
-0.7 -0.6 1.77636e-15 1
-0.7 -0.6 0.1 0.994169
-0.7 -0.6 0.2 0.97727
-0.7 -0.6 0.3 0.950923
-0.7 -0.6 0.4 0.917379
-0.7 -0.6 0.5 0.879049
-0.7 -0.6 0.6 0.83814
-0.7 -0.6 0.7 0.796447
-0.7 -0.6 0.8 0.755295
-0.7 -0.6 0.9 0.715575
-0.7 -0.6 1 0.677834
-0.7 -0.6 1.1 0.642356
-0.7 -0.6 1.2 0.609245
-0.7 -0.6 1.3 0.578486
-0.7 -0.6 1.4 0.549992
-0.7 -0.6 1.5 0.523635
-0.7 -0.6 1.6 0.499266
-0.7 -0.6 1.7 0.476731
-0.7 -0.6 1.8 0.455877
-0.7 -0.6 1.9 0.436558
-0.7 -0.5 -2 -0.395118
-0.7 -0.5 -1.9 -0.41245
-0.7 -0.5 -1.8 -0.431196
-0.7 -0.5 -1.7 -0.451505
-0.7 -0.5 -1.6 -0.473542
-0.7 -0.5 -1.5 -0.497485
-0.7 -0.5 -1.4 -0.523521
-0.7 -0.5 -1.3 -0.551839
-0.7 -0.5 -1.2 -0.582623
-0.7 -0.5 -1.1 -0.616025
-0.7 -0.5 -1 -0.652141
-0.7 -0.5 -0.9 -0.690955
-0.7 -0.5 -0.8 -0.732279
-0.7 -0.5 -0.7 -0.775646
-0.7 -0.5 -0.6 -0.8202
-0.7 -0.5 -0.5 -0.864566
-0.7 -0.5 -0.4 -0.906765
-0.7 -0.5 -0.3 -0.944228
-0.7 -0.5 -0.2 -0.974022
-0.7 -0.5 -0.1 -0.993311
-0.7 -0.5 1.77636e-15 1
-0.7 -0.5 0.1 0.993311
-0.7 -0.5 0.2 0.974022
-0.7 -0.5 0.3 0.944228
-0.7 -0.5 0.4 0.906765
-0.7 -0.5 0.5 0.864566
-0.7 -0.5 0.6 0.8202
-0.7 -0.5 0.7 0.775646
-0.7 -0.5 0.8 0.732279
-0.7 -0.5 0.9 0.690955
-0.7 -0.5 1 0.652141
-0.7 -0.5 1.1 0.616025
-0.7 -0.5 1.2 0.582623
-0.7 -0.5 1.3 0.551839
-0.7 -0.5 1.4 0.523521
-0.7 -0.5 1.5 0.497485
-0.7 -0.5 1.6 0.473542
-0.7 -0.5 1.7 0.451505
-0.7 -0.5 1.8 0.431196
-0.7 -0.5 1.9 0.41245
-0.7 -0.4 -2 -0.373878
-0.7 -0.4 -1.9 -0.390618
-0.7 -0.4 -1.8 -0.408773
-0.7 -0.4 -1.7 -0.428504
-0.7 -0.4 -1.6 -0.449991
-0.7 -0.4 -1.5 -0.473432
-0.7 -0.4 -1.4 -0.499041
-0.7 -0.4 -1.3 -0.527046
-0.7 -0.4 -1.2 -0.557678
-0.7 -0.4 -1.1 -0.591153
-0.7 -0.4 -1 -0.627646
-0.7 -0.4 -0.9 -0.667237
-0.7 -0.4 -0.8 -0.709842
-0.7 -0.4 -0.7 -0.7551
-0.7 -0.4 -0.6 -0.802225
-0.7 -0.4 -0.5 -0.849837
-0.7 -0.4 -0.4 -0.895806
-0.7 -0.4 -0.3 -0.937218
-0.7 -0.4 -0.2 -0.970582
-0.7 -0.4 -0.1 -0.992395
-0.7 -0.4 1.77636e-15 1
-0.7 -0.4 0.1 0.992395
-0.7 -0.4 0.2 0.970582
-0.7 -0.4 0.3 0.937218
-0.7 -0.4 0.4 0.895806
-0.7 -0.4 0.5 0.849837
-0.7 -0.4 0.6 0.802225
-0.7 -0.4 0.7 0.7551
-0.7 -0.4 0.8 0.709842
-0.7 -0.4 0.9 0.667237
-0.7 -0.4 1 0.627646
-0.7 -0.4 1.1 0.591153
-0.7 -0.4 1.2 0.557678
-0.7 -0.4 1.3 0.527046
-0.7 -0.4 1.4 0.499041
-0.7 -0.4 1.5 0.473432
-0.7 -0.4 1.6 0.449991
-0.7 -0.4 1.7 0.428504
-0.7 -0.4 1.8 0.408773
-0.7 -0.4 1.9 0.390618
-0.7 -0.3 -2 -0.355862
-0.7 -0.3 -1.9 -0.372055
-0.7 -0.3 -1.8 -0.389657
-0.7 -0.3 -1.7 -0.408836
-0.7 -0.3 -1.6 -0.429783
-0.7 -0.3 -1.5 -0.452711
-0.7 -0.3 -1.4 -0.477856
-0.7 -0.3 -1.3 -0.505477
-0.7 -0.3 -1.2 -0.535844
-0.7 -0.3 -1.1 -0.56923
-0.7 -0.3 -1 -0.605878
-0.7 -0.3 -0.9 -0.645961
-0.7 -0.3 -0.8 -0.6895
-0.7 -0.3 -0.7 -0.736245
-0.7 -0.3 -0.6 -0.785507
-0.7 -0.3 -0.5 -0.83594
-0.7 -0.3 -0.4 -0.885316
-0.7 -0.3 -0.3 -0.930415
-0.7 -0.3 -0.2 -0.967204
-0.7 -0.3 -0.1 -0.991489
-0.7 -0.3 1.77636e-15 1
-0.7 -0.3 0.1 0.991489
-0.7 -0.3 0.2 0.967204
-0.7 -0.3 0.3 0.930415
-0.7 -0.3 0.4 0.885316
-0.7 -0.3 0.5 0.83594
-0.7 -0.3 0.6 0.785507
-0.7 -0.3 0.7 0.736245
-0.7 -0.3 0.8 0.6895
-0.7 -0.3 0.9 0.645961
-0.7 -0.3 1 0.605878
-0.7 -0.3 1.1 0.56923
-0.7 -0.3 1.2 0.535844
-0.7 -0.3 1.3 0.505477
-0.7 -0.3 1.4 0.477856
-0.7 -0.3 1.5 0.452711
-0.7 -0.3 1.6 0.429783
-0.7 -0.3 1.7 0.408836
-0.7 -0.3 1.8 0.389657
-0.7 -0.3 1.9 0.372055
-0.7 -0.2 -2 -0.342049
-0.7 -0.2 -1.9 -0.357798
-0.7 -0.2 -1.8 -0.374945
-0.7 -0.2 -1.7 -0.393663
-0.7 -0.2 -1.6 -0.414151
-0.7 -0.2 -1.5 -0.436632
-0.7 -0.2 -1.4 -0.461358
-0.7 -0.2 -1.3 -0.488609
-0.7 -0.2 -1.2 -0.518686
-0.7 -0.2 -1.1 -0.551904
-0.7 -0.2 -1 -0.588562
-0.7 -0.2 -0.9 -0.628906
-0.7 -0.2 -0.8 -0.673046
-0.7 -0.2 -0.7 -0.720838
-0.7 -0.2 -0.6 -0.77169
-0.7 -0.2 -0.5 -0.82431
-0.7 -0.2 -0.4 -0.876422
-0.7 -0.2 -0.3 -0.924575
-0.7 -0.2 -0.2 -0.964274
-0.7 -0.2 -0.1 -0.990697
-0.7 -0.2 1.77636e-15 1
-0.7 -0.2 0.1 0.990697
-0.7 -0.2 0.2 0.964274
-0.7 -0.2 0.3 0.924575
-0.7 -0.2 0.4 0.876422
-0.7 -0.2 0.5 0.82431
-0.7 -0.2 0.6 0.77169
-0.7 -0.2 0.7 0.720838
-0.7 -0.2 0.8 0.673046
-0.7 -0.2 0.9 0.628906
-0.7 -0.2 1 0.588562
-0.7 -0.2 1.1 0.551904
-0.7 -0.2 1.2 0.518686
-0.7 -0.2 1.3 0.488609
-0.7 -0.2 1.4 0.461358
-0.7 -0.2 1.5 0.436632
-0.7 -0.2 1.6 0.414151
-0.7 -0.2 1.7 0.393663
-0.7 -0.2 1.8 0.374945
-0.7 -0.2 1.9 0.357798
-0.7 -0.1 -2 -0.333333
-0.7 -0.1 -1.9 -0.34879
-0.7 -0.1 -1.8 -0.365636
-0.7 -0.1 -1.7 -0.384048
-0.7 -0.1 -1.6 -0.404226
-0.7 -0.1 -1.5 -0.426401
-0.7 -0.1 -1.4 -0.450835
-0.7 -0.1 -1.3 -0.477818
-0.7 -0.1 -1.2 -0.507673
-0.7 -0.1 -1.1 -0.540738
-0.7 -0.1 -1 -0.57735
-0.7 -0.1 -0.9 -0.617802
-0.7 -0.1 -0.8 -0.662266
-0.7 -0.1 -0.7 -0.710669
-0.7 -0.1 -0.6 -0.762493
-0.7 -0.1 -0.5 -0.816497
-0.7 -0.1 -0.4 -0.870388
-0.7 -0.1 -0.3 -0.920575
-0.7 -0.1 -0.2 -0.96225
-0.7 -0.1 -0.1 -0.990148
-0.7 -0.1 1.77636e-15 1
-0.7 -0.1 0.1 0.990148
-0.7 -0.1 0.2 0.96225
-0.7 -0.1 0.3 0.920575
-0.7 -0.1 0.4 0.870388
-0.7 -0.1 0.5 0.816497
-0.7 -0.1 0.6 0.762493
-0.7 -0.1 0.7 0.710669
-0.7 -0.1 0.8 0.662266
-0.7 -0.1 0.9 0.617802
-0.7 -0.1 1 0.57735
-0.7 -0.1 1.1 0.540738
-0.7 -0.1 1.2 0.507673
-0.7 -0.1 1.3 0.477818
-0.7 -0.1 1.4 0.450835
-0.7 -0.1 1.5 0.426401
-0.7 -0.1 1.6 0.404226
-0.7 -0.1 1.7 0.384048
-0.7 -0.1 1.8 0.365636
-0.7 -0.1 1.9 0.34879
-0.7 1.77636e-15 -2 -0.33035
-0.7 1.77636e-15 -1.9 -0.345705
-0.7 1.77636e-15 -1.8 -0.362446
-0.7 1.77636e-15 -1.7 -0.38075
-0.7 1.77636e-15 -1.6 -0.400819
-0.7 1.77636e-15 -1.5 -0.422885
-0.7 1.77636e-15 -1.4 -0.447214
-0.7 1.77636e-15 -1.3 -0.4741
-0.7 1.77636e-15 -1.2 -0.503871
-0.7 1.77636e-15 -1.1 -0.536875
-0.7 1.77636e-15 -1 -0.573462
-0.7 1.77636e-15 -0.9 -0.613941
-0.7 1.77636e-15 -0.8 -0.658505
-0.7 1.77636e-15 -0.7 -0.707107
-0.7 1.77636e-15 -0.6 -0.759257
-0.7 1.77636e-15 -0.5 -0.813733
-0.7 1.77636e-15 -0.4 -0.868243
-0.7 1.77636e-15 -0.3 -0.919145
-0.7 1.77636e-15 -0.2 -0.961524
-0.7 1.77636e-15 -0.1 -0.989949
-0.7 1.77636e-15 1.77636e-15 1
-0.7 1.77636e-15 0.1 0.989949
-0.7 1.77636e-15 0.2 0.961524
-0.7 1.77636e-15 0.3 0.919145
-0.7 1.77636e-15 0.4 0.868243
-0.7 1.77636e-15 0.5 0.813733
-0.7 1.77636e-15 0.6 0.759257
-0.7 1.77636e-15 0.7 0.707107
-0.7 1.77636e-15 0.8 0.658505
-0.7 1.77636e-15 0.9 0.613941
-0.7 1.77636e-15 1 0.573462
-0.7 1.77636e-15 1.1 0.536875
-0.7 1.77636e-15 1.2 0.503871
-0.7 1.77636e-15 1.3 0.4741
-0.7 1.77636e-15 1.4 0.447214
-0.7 1.77636e-15 1.5 0.422885
-0.7 1.77636e-15 1.6 0.400819
-0.7 1.77636e-15 1.7 0.38075
-0.7 1.77636e-15 1.8 0.362446
-0.7 1.77636e-15 1.9 0.345705
-0.7 0.1 -2 -0.333333
-0.7 0.1 -1.9 -0.34879
-0.7 0.1 -1.8 -0.365636
-0.7 0.1 -1.7 -0.384048
-0.7 0.1 -1.6 -0.404226
-0.7 0.1 -1.5 -0.426401
-0.7 0.1 -1.4 -0.450835
-0.7 0.1 -1.3 -0.477818
-0.7 0.1 -1.2 -0.507673
-0.7 0.1 -1.1 -0.540738
-0.7 0.1 -1 -0.57735
-0.7 0.1 -0.9 -0.617802
-0.7 0.1 -0.8 -0.662266
-0.7 0.1 -0.7 -0.710669
-0.7 0.1 -0.6 -0.762493
-0.7 0.1 -0.5 -0.816497
-0.7 0.1 -0.4 -0.870388
-0.7 0.1 -0.3 -0.920575
-0.7 0.1 -0.2 -0.96225
-0.7 0.1 -0.1 -0.990148
-0.7 0.1 1.77636e-15 1
-0.7 0.1 0.1 0.990148
-0.7 0.1 0.2 0.96225
-0.7 0.1 0.3 0.920575
-0.7 0.1 0.4 0.870388
-0.7 0.1 0.5 0.816497
-0.7 0.1 0.6 0.762493
-0.7 0.1 0.7 0.710669
-0.7 0.1 0.8 0.662266
-0.7 0.1 0.9 0.617802
-0.7 0.1 1 0.57735
-0.7 0.1 1.1 0.540738
-0.7 0.1 1.2 0.507673
-0.7 0.1 1.3 0.477818
-0.7 0.1 1.4 0.450835
-0.7 0.1 1.5 0.426401
-0.7 0.1 1.6 0.404226
-0.7 0.1 1.7 0.384048
-0.7 0.1 1.8 0.365636
-0.7 0.1 1.9 0.34879
-0.7 0.2 -2 -0.342049
-0.7 0.2 -1.9 -0.357798
-0.7 0.2 -1.8 -0.374945
-0.7 0.2 -1.7 -0.393663
-0.7 0.2 -1.6 -0.414151
-0.7 0.2 -1.5 -0.436632
-0.7 0.2 -1.4 -0.461358
-0.7 0.2 -1.3 -0.488609
-0.7 0.2 -1.2 -0.518686
-0.7 0.2 -1.1 -0.551904
-0.7 0.2 -1 -0.588562
-0.7 0.2 -0.9 -0.628906
-0.7 0.2 -0.8 -0.673046
-0.7 0.2 -0.7 -0.720838
-0.7 0.2 -0.6 -0.77169
-0.7 0.2 -0.5 -0.82431
-0.7 0.2 -0.4 -0.876422
-0.7 0.2 -0.3 -0.924575
-0.7 0.2 -0.2 -0.964274
-0.7 0.2 -0.1 -0.990697
-0.7 0.2 1.77636e-15 1
-0.7 0.2 0.1 0.990697
-0.7 0.2 0.2 0.964274
-0.7 0.2 0.3 0.924575
-0.7 0.2 0.4 0.876422
-0.7 0.2 0.5 0.82431
-0.7 0.2 0.6 0.77169
-0.7 0.2 0.7 0.720838
-0.7 0.2 0.8 0.673046
-0.7 0.2 0.9 0.628906
-0.7 0.2 1 0.588562
-0.7 0.2 1.1 0.551904
-0.7 0.2 1.2 0.518686
-0.7 0.2 1.3 0.488609
-0.7 0.2 1.4 0.461358
-0.7 0.2 1.5 0.436632
-0.7 0.2 1.6 0.414151
-0.7 0.2 1.7 0.393663
-0.7 0.2 1.8 0.374945
-0.7 0.2 1.9 0.357798
-0.7 0.3 -2 -0.355862
-0.7 0.3 -1.9 -0.372055
-0.7 0.3 -1.8 -0.389657
-0.7 0.3 -1.7 -0.408836
-0.7 0.3 -1.6 -0.429783
-0.7 0.3 -1.5 -0.452711
-0.7 0.3 -1.4 -0.477856
-0.7 0.3 -1.3 -0.505477
-0.7 0.3 -1.2 -0.535844
-0.7 0.3 -1.1 -0.56923
-0.7 0.3 -1 -0.605878
-0.7 0.3 -0.9 -0.645961
-0.7 0.3 -0.8 -0.6895
-0.7 0.3 -0.7 -0.736245
-0.7 0.3 -0.6 -0.785507
-0.7 0.3 -0.5 -0.83594
-0.7 0.3 -0.4 -0.885316
-0.7 0.3 -0.3 -0.930415
-0.7 0.3 -0.2 -0.967204
-0.7 0.3 -0.1 -0.991489
-0.7 0.3 1.77636e-15 1
-0.7 0.3 0.1 0.991489
-0.7 0.3 0.2 0.967204
-0.7 0.3 0.3 0.930415
-0.7 0.3 0.4 0.885316
-0.7 0.3 0.5 0.83594
-0.7 0.3 0.6 0.785507
-0.7 0.3 0.7 0.736245
-0.7 0.3 0.8 0.6895
-0.7 0.3 0.9 0.645961
-0.7 0.3 1 0.605878
-0.7 0.3 1.1 0.56923
-0.7 0.3 1.2 0.535844
-0.7 0.3 1.3 0.505477
-0.7 0.3 1.4 0.477856
-0.7 0.3 1.5 0.452711
-0.7 0.3 1.6 0.429783
-0.7 0.3 1.7 0.408836
-0.7 0.3 1.8 0.389657
-0.7 0.3 1.9 0.372055
-0.7 0.4 -2 -0.373878
-0.7 0.4 -1.9 -0.390618
-0.7 0.4 -1.8 -0.408773
-0.7 0.4 -1.7 -0.428504
-0.7 0.4 -1.6 -0.449991
-0.7 0.4 -1.5 -0.473432
-0.7 0.4 -1.4 -0.499041
-0.7 0.4 -1.3 -0.527046
-0.7 0.4 -1.2 -0.557678
-0.7 0.4 -1.1 -0.591153
-0.7 0.4 -1 -0.627646
-0.7 0.4 -0.9 -0.667237
-0.7 0.4 -0.8 -0.709842
-0.7 0.4 -0.7 -0.7551
-0.7 0.4 -0.6 -0.802225
-0.7 0.4 -0.5 -0.849837
-0.7 0.4 -0.4 -0.895806
-0.7 0.4 -0.3 -0.937218
-0.7 0.4 -0.2 -0.970582
-0.7 0.4 -0.1 -0.992395
-0.7 0.4 1.77636e-15 1
-0.7 0.4 0.1 0.992395
-0.7 0.4 0.2 0.970582
-0.7 0.4 0.3 0.937218
-0.7 0.4 0.4 0.895806
-0.7 0.4 0.5 0.849837
-0.7 0.4 0.6 0.802225
-0.7 0.4 0.7 0.7551
-0.7 0.4 0.8 0.709842
-0.7 0.4 0.9 0.667237
-0.7 0.4 1 0.627646
-0.7 0.4 1.1 0.591153
-0.7 0.4 1.2 0.557678
-0.7 0.4 1.3 0.527046
-0.7 0.4 1.4 0.499041
-0.7 0.4 1.5 0.473432
-0.7 0.4 1.6 0.449991
-0.7 0.4 1.7 0.428504
-0.7 0.4 1.8 0.408773
-0.7 0.4 1.9 0.390618
-0.7 0.5 -2 -0.395118
-0.7 0.5 -1.9 -0.41245
-0.7 0.5 -1.8 -0.431196
-0.7 0.5 -1.7 -0.451505
-0.7 0.5 -1.6 -0.473542
-0.7 0.5 -1.5 -0.497485
-0.7 0.5 -1.4 -0.523521
-0.7 0.5 -1.3 -0.551839
-0.7 0.5 -1.2 -0.582623
-0.7 0.5 -1.1 -0.616025
-0.7 0.5 -1 -0.652141
-0.7 0.5 -0.9 -0.690955
-0.7 0.5 -0.8 -0.732279
-0.7 0.5 -0.7 -0.775646
-0.7 0.5 -0.6 -0.8202
